exhid,exhname,url,description,product_categories,booths,websiteValue,instagramValue,facebookValue,twitterValue,linkedInValue,phoneValue,faxValue,hasAddressData,hasWebsiteData,hasTwitter,hasLinkedIn,hasFacebook,hasInstagram,hasEmail,hasPhone,hasFax
1309,Gibbons Inflatable Blowers,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1309,"Gibbons Inflatable Blowers, provides the global inflatable industry with premium quality, high performance and durable blowers. Using advanced design techniques from the aerospace industry, Gibbons develops highly efficient, innovative and safe blowers of the highest quality backed with reliable customer service and warranty solutions.  With over 25 years experience our design and manufacturing team know quality and understand the needs of the global inflatable industry.",Construction > Portable Buildings | Consultants > Advertising/Public Relations | Participatory Play Equipment > Inflatables | Water Related Equipment & Supplies > Swimming Pool/Beach Resort,North/South Building - Level 1 — 6078 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
286,Valley-Dynamo,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=286,,,North/South Building - Level 1 — 608 — Games & Arcade,,,,,,,,false,false,false,false,false,false,false,false,false
5610,ATLAS COMMERCIAL PRODUCTS,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=5610,,"Facility & Grounds > Furnishings-Outdoor & Dining | Gifts, Novelties, Souvenirs > Party Supplies | Participatory Play Equipment > Inflatables | Theatrical Equipment & Supplies > Staging/Seating",North/South Building - Level 1 — 6080 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
4453,"Guangzhou YoYo Amusement Toys Co.,Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4453,"Guangzhou YoYo Amusement Toys Co., Limited is one of professional inflatable manufacturers, suppliers and wholesalers in China. Since the beginning of the company, our focus has been on the design and manufacture of inflatable bounce houses, inflatable wet/ dry combos, inflatable water slides.",Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 6081 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
10546,Little Racer,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10546,Little Racer manufactures light weight commercial grade bumper cars purpose built for party rental companies and play centers. Our cars are built to handle the needs of rental companies with long lasting battery life and upgraded internal electronics to allow for commercial use while still maintaining portability and ease of maintenance. Little Racer also has a media suite and affiliate program to help promote rentals throughout the country.,,North/South Building - Level 1 — 6083 — Inflatables,,https://www.instagram.com/littleracer.partyrentals/?hl=en,,,,,,false,false,false,false,false,true,false,false,false
8622,"Guangdong Tianjin New Material Co., Ltd",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8622,,,North/South Building - Level 1 — 6084 — Inflatables,,,,,,,,false,false,false,false,false,false,false,false,false
8072,BounceWave Inflatable Sales LLC,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8072,"BounceWave Inflatable Sales is a leading supplier of commercial inflatables in the United States, specializing in inflatable products for sale, including bounce houses, inflatable water slides, inflatable games, and obstacle courses. The company is recognized as one of the top inflatable manufacturers and suppliers, offering American-crafted party inflatables and commercial-grade inflatables for sale",Participatory Play Equipment > Inflatables,North/South Building - Level 1 — 6086 — Inflatables | Outdoor Exhibits — 8050 — Outdoor Lot,,,,,,,,false,false,false,false,false,false,false,false,false
10550,Falcon Water Tag Extreme,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10550,,,North/South Building - Level 1 — 6100 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10628,"Guangzhou Anchi Amusement Equipment Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10628,,,North/South Building - Level 1 — 6102 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
7707,HY Technology Ltd.,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=7707,"HY Technology Ltd has been a manufacturer of amusement game machine for over 15 years, integrating design, R&D, manufacturing, solution providing and sales, with office and factory located in Panyu District, Guangzhou City. HY TECH's delivered its products and services around the globe, gaining more and more reputation and trust in the amusement industry, keeping long term relationship with almost all of the chain stores and distributors in the world.",Games & Devices > Arcade & Video | Games & Devices > Midway & Skill | Games & Devices > Redemption Prizes | Hi-Tech Equipment & Services > Simulation,North/South Building - Level 1 — 6103 — Rides & Equipment,,https://www.instagram.com/huangyue_tech?igsh=am92aXFtbjQyaXMw,https://www.facebook.com/share/19o7s1xjs2/,,https://www.linkedin.com/in/ray-huang-437023133?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,,,false,false,false,true,true,true,false,false,false
10678,Shelter Event Equipment,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10678,"Clear span tent structures, special event furniture",Facility & Grounds > Canvas & Tents/Awnings & Canopies | Facility & Grounds > Furnishings-Outdoor & Dining,North/South Building - Level 1 — 6106 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10343,Yifun Life,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10343,"YIFUN LIFE is a one-stop supply chain solution platform dedicated to the children's amusement industry. Headquartered in Toronto, Canada, we provide precise supply chain management services for B2B businesses.  With our global industry network, linking premier suppliers, manufacturers, and logistics partners, we utilize cutting-edge technology and expertise to propel your success in the children's amusement business to new heights.",Construction > Family Entertainment | Participatory Play Equipment > Children's Play Elements | Themed Retail Stores > Retail Displays & Fixtures,North/South Building - Level 1 — 6108 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10309,"Shanghai Junway Industrial Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10309,,,North/South Building - Level 1 — 6110 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10693,PurpleDesk,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10693,,,North/South Building - Level 1 — 6111 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10561,I-CING INTEL',https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10561,"ICING provides high-quality and innovative amusement equipment with fast, reliable service to ensure customer satisfaction. With deep industry expertise, we stay ahead of trends and deliver one-stop solutions from development to after-sales. We value close communication, create real market value, and aim to be your trusted long-term business partner.",Coin-Operated Machines (Non-Game) > Coin-Operated Machines (Non-Game) | Games & Devices > Arcade & Video | Games & Devices > Redemption Prizes | Rides (Dry) > Kiddie,North/South Building - Level 1 — 6112 — Rides & Equipment,,https://www.instagram.com/icinginternational,https://www.facebook.com/icingintl,,,,,false,false,false,false,true,true,false,false,false
10217,"Sichuan Genial Technology Co., Ltd.",https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10217,"Sichuan Genial Technology Co., Ltd. is a comprehensive technology enterprise specializing in the design, development, manufacturing, sales and exhibition of festival lanterns and animatronic model products. The factory covers an area of more than 30,000 square meters and more than 100 employees. The main products are Festival lanterns, animatronic dinosaurs, animals,dragon, fossil skeletons, landscape sculptures and buried excavation fields and other recreational products for Park,Zoo,Resort，etc",Hi-Tech Equipment & Services > Animatronics,North/South Building - Level 1 — 6115 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
4709,3DLaserBox.com,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=4709,,,North/South Building - Level 1 — 6117 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10611,Nano Systems H.K. Limited,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10611,,,North/South Building - Level 1 — 6118 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
140,Characters Unlimited Inc. & Pennybandz,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=140,"Our booth features Characters Unlimited’s line of life-size characters, animatronics, and fortune teller machines like Zoltar; Lindberg Manufacturing’s line of penny machines; and PennyBandz’s collection of crushed penny accessories, including souvenir books and jewelry that hold pressed coins. Together, our offerings bring attractions, arcades, gift shops, and theme parks unique ways to entertain guests and “Make Your Place an Attraction.”",Games & Devices > Arcade & Video | Hi-Tech Equipment & Services > Animatronics | Shows/Productions > Animated,North/South Building - Level 1 — 6120 — Rides & Equipment,,https://www.instagram.com/charactersunlimited/?hl=en,https://www.facebook.com/CharactersUnlimited/,,https://www.linkedin.com/company/characters-unlimited-inc/,,,false,false,false,true,true,true,false,false,false
771,Gameart Amusement Ltd,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=771,,Games & Devices > Arcade & Video | Rides (Dry) > Bumper Cars | Rides (Dry) > Carousels | Rides (Dry) > Kiddie,North/South Building - Level 1 — 6125 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10280,Squire Boone Village Gem Mining,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10280,"Free 9' long Gem Mining Sluice with minimum annual purchase of merchandise. Value $4500.  ?Bags and Buckets of Mine Rough, Beachcombers Treasure Sand, Miner's Helmets & Lanterns with custom logo, Gemstones and Magnet Stones by the Bagful, Rock Crystal Candy, Design Your Own Gemstone Pendant Necklaces, Formula Sour Action Bubble Displays, Slobber Bellies Jawbreaker Candy, Hitchers Plush Animals on Twister Pops.  Free Shipping Allowance.","Food & Beverages > Ice Cream/Candy/Sweets | Gifts, Novelties, Souvenirs > Jewelry | Gifts, Novelties, Souvenirs > Plush | Participatory Play Equipment > Children's Play Elements",North/South Building - Level 1 — 6127 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10131,AK Pizza,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10131,,,North/South Building - Level 1 — 6134 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
10630,Zigong LongXiangJiuYu Technology Ltd,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=10630,"Zigong Longxiang Jiuyu Technology Co., Ltd. Founded in 2016 in Zigong, Sichuan—the “City of Dinosaurs”—Longxiang Jiuyu specializes in haunted house equipment, animatronic models, and custom themed attractions. With two self-owned production bases, we integrate creative design and precision engineering to build immersive horror scenes, interactive props, and tailor-made environments for theme parks, exhibitions, and cultural tourism projects worldwide.",Construction > Amusement Facilities | Displays & Sets > Amusement Buildings/Fronts | Facility & Grounds > Maintenance/Electrical Equipment | Shows/Productions > Animated,North/South Building - Level 1 — 6137 — Rides & Equipment,,,,,,,,false,false,false,false,false,false,false,false,false
662,Blooloop,https://iaapaexpo25.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=662,"Blooloop is the world’s leading online resource for professionals working in the visitor attractions sector. Our website and social media channels are trusted and relied upon to highlight the latest news and trends across the industry worldwide – from theme parks to zoos and aquariums, water parks, museums and FECs. We run successful conferences and events which bring together senior executives and thought leaders.",Trade Publications > Trade Publications,North/South Building - Level 1 — 6138 — Rides & Equipment,,https://www.instagram.com/blooloop/,https://www.facebook.com/bloolooplife/,https://x.com/blooloop,https://www.linkedin.com/company/861129,,,false,false,true,true,true,true,false,false,false
